Word,e,t,a,o,i,th,he,in,er,an,Frequency,Char_repitions
phone,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.04564153293184707,0.0
phony,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0004176845372155758,0.0
photo,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013814252595754873,0.3333333333333333
piano,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.005566329337926101,0.0
picky,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00027649949791980097,0.0
piece,0.6666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.03210523534988102,0.3333333333333333
piety,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.002286566913048307,0.0
piggy,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0002648553709675721,0.3333333333333333
pilot,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.009738808162474773,0.0
pinch,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0028202560650254626,0.0
piney,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,8.679726298973924e-05,0.0
pinky,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0004147735054775186,0.0
pinto,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0007534235310048411,0.0
piper,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.00212646016745516,0.3333333333333333
pique,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00025806296357877193,0.0
pitch,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.007701085945834724,0.0
pithy,0.0,0.3333333333333333,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.00020420887642471353,0.0
pivot,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.001301667841672283,0.0
pixel,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0019663534218620133,0.0
pixie,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004176845372155758,0.3333333333333333
pizza,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0038536723320357733,0.3333333333333333
place,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2017087368164831,0.0
plaid,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0006272788223556953,0.0
plain,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.015318285660417767,0.0
plait,0.0,0.3333333333333333,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00017897993469488435,0.0
plane,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.019102626919892143,0.0
plank,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0013550367568699985,0.0
plant,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.032493372914955326,0.0
plate,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018860040941720706,0.0
plaza,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00231082551086545,0.3333333333333333
plead,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016267330524220049,0.0
pleat,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9439022351338335e-05,0.0
plied,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0003565528707163743,0.0
plier,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pluck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010590818635008484,0.0
plumb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004817272354528345,0.0
plume,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010057129483031328,0.0
plump,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001486033185082573,0.3333333333333333
plunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.089453822036695e-05,0.0
plush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007728304092585559,0.0
poesy,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00010960034493785407,0.0
point,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.14855232693564568,0.0
poise,0.3333333333333333,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0005205409919602641,0.0
poker,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0016703985284928632,0.0
polar,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.004096258310207208,0.0
polka,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00031919463007797343,0.0
polyp,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00025806296357877193,0.3333333333333333
pooch,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.709382386288186e-05,0.3333333333333333
poppy,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0019275396653545837,0.6666666666666666
porch,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.006197052881171831,0.0
poser,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,6.981624451773883e-05,0.0
posit,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0007582752505682699,0.0
posse,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0005593547484676935,0.3333333333333333
pouch,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.001675250248056292,0.0
pound,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.006536673250611838,0.0
pouty,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00011978895602105431,0.0
power,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.1632312044747992,0.0
prank,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004521317461159195,0.0
prawn,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002236157546784283,0.0
preen,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013676997449305474,0.3333333333333333
press,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132609576450219,0.3333333333333333
price,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.04496229219296705,0.0
prick,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0012968161221088542,0.0
pride,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.013765735400120585,0.0
pried,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0004108921298267757,0.0
prime,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.01507569968224633,0.0
primo,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0004691127645879199,0.0
print,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.014736079312806323,0.0
prior,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.03016454752450955,0.3333333333333333
prism,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0011803748525865657,0.0
privy,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.001471478026392287,0.0
prize,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.006924810815686134,0.0
probe,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00412536862758778,0.0
prone,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.004406768362266644,0.0
prong,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0002231305827220854,0.0
proof,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017889697029034972,0.3333333333333333
prose,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0038488206124723447,0.0
proud,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.013232046248143428,0.0
prove,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.019733350463137872,0.0
prowl,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00025224090010265754,0.0
proxy,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0024078599021340238,0.0
prude,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001236703316717973,0.0
prune,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037353388918837474,0.0
psalm,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004620244023057506,0.0
pubic,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0007049063353705543,0.0
pudgy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021633817533328525,0.0
puffy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006854994571168395,0.3333333333333333
pulpy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.272727625579605e-05,0.3333333333333333
pulse,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009544739379937627,0.0
punch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047560921708335105,0.0
pupil,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00323750394748033,0.3333333333333333
puppy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022477531565408774,0.6666666666666666
puree,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003788707807081463,0.3333333333333333
purer,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00037644492092643193,0.3333333333333333
purge,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010396749852471336,0.0
purse,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005032640185948945,0.0
pushy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026242951118585775,0.0
putty,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030366912747500165,0.3333333333333333
pygmy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001998423288176277,0.3333333333333333
quack,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003026987835623159,0.0
quail,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0005156892723968354,0.0
quake,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046523138893717693,0.0
qualm,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951968364459621e-05,0.0
quark,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003880890478786608,0.0
quart,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000865013080963701,0.0
quash,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018722785795271312,0.0
quasi,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.003974965321121491,0.0
queen,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02254734780992651,0.3333333333333333
queer,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0056633637291946745,0.3333333333333333
quell,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005787616267214083,0.3333333333333333
query,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004935605794680372,0.0
quest,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061000184899032564,0.0
queue,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020682395326940156,0.6666666666666666
quick,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.026525757851938035,0.0
quiet,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.02691389541701233,0.0
quill,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0006466857006094099,0.3333333333333333
quilt,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.001442367709011715,0.0
quirk,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00043612107155660486,0.0
quite,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.08129487931565914,0.0
quota,0.0,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0015442538198437174,0.0
quote,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.005081157381583231,0.0
quoth,0.0,0.3333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0005496513093408362,0.0
rabbi,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0025000425738391694,0.3333333333333333
rabid,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00039876283091820397,0.0
racer,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0002604888233604863,0.3333333333333333
radar,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037032690255694835,0.6666666666666666
radii,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005399478702139789,0.3333333333333333
radio,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.01818080020284069,0.0
rainy,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0016170296132951476,0.0
raise,0.3333333333333333,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.01691935311634923,0.0
rajah,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002978470639988872,0.3333333333333333
rally,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002048832654440301,0.3333333333333333
ralph,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005032640185948945,0.0
ramen,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017461338708779853,0.0
ranch,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00542077775102324,0.0
randy,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0018596155914665823,0.0
range,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05591844531110172,0.0
rapid,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.016385663964372077,0.0
rarer,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00045552794981031954,0.6666666666666666
raspy,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003968221430928324,0.0
ratio,0.0,0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.02133441791906934,0.0
ratty,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002270119583728284,0.3333333333333333
raven,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027280733933203174,0.0
rayon,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00014113652210014059,0.0
razor,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0017771363588882944,0.3333333333333333
reach,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03647178295696685,0.0
react,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006439638859343265,0.0
ready,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05295647051762851,0.0
realm,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01027249731445193,0.0
rearm,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8765239311795226e-05,0.3333333333333333
rebar,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001498696173143122,0.3333333333333333
rebel,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003805155136401486,0.3333333333333333
rebus,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002755291540071152,0.0
rebut,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002187640351149996,0.0
recap,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034733460354585986,0.0
recur,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369822614825526,0.3333333333333333
recut,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5476985407337514e-05,0.0
reedy,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019256474947248467,0.3333333333333333
refer,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.017889697029034972,0.6666666666666666
refit,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00012221481580276867,0.0
regal,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008310510440197002,0.0
rehab,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007146097744974117,0.0
reign,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.006730742033148987,0.0
relax,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006488156054977552,0.0
relay,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001922687945791155,0.0
relic,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0009960095091762755,0.0
remit,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0007388683723145551,0.0
renal,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007895154728371871,0.0
renew,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017868397980151517,0.3333333333333333
repay,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018499121523397246,0.0
repel,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369822614825526,0.3333333333333333
reply,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013668701008852011,0.0
rerun,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00014792892948894075,0.3333333333333333
reset,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014763297459557156,0.3333333333333333
resin,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0019323913849180123,0.0
retch,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.019346668413933e-05,0.0
retro,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0005156892723968354,0.3333333333333333
retry,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.302383712893866e-05,0.3333333333333333
reuse,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018110983958322952,0.3333333333333333
revel,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005496513093408362,0.3333333333333333
revue,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011852265721499944,0.3333333333333333
rhino,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0003822669844025464,0.0
rhyme,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015442538198437174,0.0
rider,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0031259143975214698,0.3333333333333333
ridge,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.005857432511731822,0.0
rifle,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00605150129426897,0.0
right,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.27586241862392713,0.0
rigid,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006342604468074691,0.3333333333333333
rigor,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0009474923135419888,0.3333333333333333
rinse,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0011221542178254213,0.0
ripen,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00028377707726494404,0.0
riper,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,7.757899581922474e-05,0.3333333333333333
risen,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.004406768362266644,0.0
riser,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0003041542994313445,0.3333333333333333
risky,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00331027974093176,0.0
rival,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00479490592734094,0.0
river,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0458841189100185,0.3333333333333333
rivet,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00023380436576162853,0.0
roach,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0005690581875945509,0.0
roast,0.0,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0024224150608243102,0.0
robin,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.005226708968486093,0.0
robot,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004984122990314658,0.3333333333333333
rocky,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.004887088599046085,0.0
rodeo,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007146097744974117,0.3333333333333333
roger,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.007652568750200438,0.3333333333333333
rogue,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0017819880784517232,0.0
roomy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020178301664299918,0.3333333333333333
roost,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000383722500271575,0.3333333333333333
rotor,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00183050527408601,0.6666666666666666
rouge,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0014908849046460018,0.0
rough,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01245577111799484,0.0
round,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.04549598134494421,0.0
rouse,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0010930439004448495,0.0
route,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.015949009203663492,0.0
rover,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0011658196938962796,0.3333333333333333
rowdy,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0005933167854116944,0.0
rower,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,6.690521277968162e-05,0.3333333333333333
royal,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.02492469039600657,0.0
ruddy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007825338483854132,0.3333333333333333
ruder,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.03014164740817e-05,0.3333333333333333
rugby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001359888476433427,0.0
ruler,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005517812142291813,0.3333333333333333
rumba,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.466796408116751e-05,0.0
rumor,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0015248469415900026,0.3333333333333333
